Party_Code,Party_Name,Item_Description,Make,Bill_No,Date,Packing,Batch_No,Qty,Free,Rate,Amount
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",BL-20 TABLET,ISCON,IL25G3631,12-03-2025,10X10 TAB,CMT241991B,3.0,0.0,150.0,450.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",BUDABEST RESPULES,ISCON,IL25G1218,24-06-2025,5X5 AMP,ER1925002E,10.0,0.0,129.0,1290.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",CEFUROXE-250 TAB.,ISCON,IL25G0093,04-07-2025,10X1X10 BOX,CTK24016E,5.0,0.0,548.0,2740.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",CINIM-PLUS TAB.,ISCON,IL25G0368,25-04-2025,20X10 TAB,VGT241446C,5.0,0.0,172.0,860.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",CLOP-LV SUSPENSION,ISCON,IL25G1218,24-06-2025,100 ML,SP241492,50.0,0.0,27.0,1350.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",COLYTE POWDER SACHET(ORANGE),ISCON,IL25G1218,24-06-2025,21.8 GM,HO-129,300.0,0.0,5.0,1500.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",COLYTE ORANGE DRINK,ISCON,IL25G0368,25-04-2025,180 ML,1C25043,96.0,0.0,15.5,1488.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",COXBRO TABLET NEW,ISCON,IL25G2731,10-06-2025,10X1X10 TAB,OT-250359,2.0,0.0,275.0,550.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",DICLONEX GEL.,ISCON,IL25G0093,04-07-2025,30 GM,1538,60.0,0.0,15.0,900.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",DICLONEX-P TAB.,ISCON,IL25G0093,04-07-2025,10X10 BOX,24RT0595A,5.0,0.0,60.0,300.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",DICLONEX SPRAY,ISCON,IL25G0093,04-07-2025,50ML BOT,280,12.0,0.0,47.0,564.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",DRONE-A TABLET,ISCON,IL25G1691,24-07-2025,10X10 TAB,LT24565,3.0,0.0,133.0,399.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",DUAREP RESPULES,ISCON,IL25G1218,24-06-2025,10X5 AMP,ER0225012,10.0,0.0,258.0,2580.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",EPO-DSR CAPSULE,ISCON,IL25G3631,12-03-2025,10X1X10 BOX,GCB25007C,3.0,0.0,175.0,525.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",FIXOLEN TABLET,ISCON,IL25G3631,12-03-2025,10X10 TAB,HT25010235,5.0,0.0,125.0,625.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",FLORACON TABLET,ISCON,IL25G3233,11-08-2025,10X10 TAB,KPT24G05B,2.0,0.0,65.0,130.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",FOL-S TABLETS,ISCON,IL25G3631,12-03-2025,30X10 TAB,GT25444,10.0,0.0,105.0,1050.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",ISCON GUMMIES -  SHILAJIT,ISCON,IL25G1691,24-07-2025,10 NOS,GP/29,0.0,2.0,37.0,0.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",ISOPROT POW. (CHOCOLATE),ISCON,IL25G2731,10-06-2025,200 GM,KNP2557,10.0,0.0,48.0,480.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",KETOCOS-DT TABLET,ISCON,IL25G1218,24-06-2025,10X15 TAB,VGT250415A,10.0,0.0,140.0,1400.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",LIFCO-D SYP.,ISCON,IL25G1218,24-06-2025,100 ML,L573,120.0,0.0,15.0,1800.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",LIFCET-COLD TABLET,ISCON,IL25G1340,07-03-2025,10X20 BOX,2526563,20.0,0.0,115.0,2300.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",LIFCO-D TABLET,ISCON,IL25G0093,04-07-2025,10X10 BOX,MT24058,15.0,0.0,60.0,900.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",LINZON- 600 TAB,ISCON,IL25G0093,04-07-2025,10X1X10 BOX,GBR25001D,3.0,0.0,640.0,1920.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",MECO-SPAS TAB.,ISCON,IL25G1691,24-07-2025,20X10 TAB,24RT0849C,5.0,0.0,123.0,615.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",MECOSON-D3 TABLET,ISCON,IL25G1218,24-06-2025,10X10 TAB,AT241332,10.0,0.0,150.0,1500.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",MECOSON-MD TABLET,ISCON,IL25G0368,25-04-2025,10X10 BOX,SBT-1687,5.0,0.0,170.0,850.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",MELAC-P TABLET,ISCON,IL25G1691,24-07-2025,10X10 BOX,MGT23379B,5.0,5.0,126.0,630.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",MOCER OINTMENT,ISCON,IL25G0368,25-04-2025,10 GM,R12GE2414A,50.0,0.0,9.0,450.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",MOCER TABLET,ISCON,IL25G0368,25-04-2025,10X10 BOX,2425301,10.0,0.0,70.0,700.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",MOCER TABLET NEW,ISCON,IL25G1340,07-03-2025,20X10 TAB,2425409,10.0,0.0,120.0,1200.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",MOXYCON-CL INJ.,ISCON,IL25G0368,25-04-2025,1 VIAL,24DI42G,10.0,0.0,42.0,420.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",NAP-DECON EYE DROP,ISCON,IL25G1691,24-07-2025,10ML BOT,25EB03N,25.0,0.0,14.0,350.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",NAROWEL-D TABLET,ISCON,IL25G2731,10-06-2025,10X10 BOX,VGT252423B,1.0,0.0,450.0,450.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",ONTRON-MD TAB.,ISCON,IL25G1218,24-06-2025,10X20 BOX,25RT0397B,10.0,0.0,95.0,950.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",ONZYME TABLET,ISCON,IL25G2903,14-10-2025,10X15 BOX,NLT-129624,5.0,0.0,130.0,650.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",RABECON-20 TAB.,ISCON,IL25G0368,25-04-2025,10X10 TAB,TG24-2474N,20.0,0.0,65.0,1300.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",RABECON-DSR CAP.,ISCON,IL25G0368,25-04-2025,10X10 CAP,GCH24023A,5.0,0.0,100.0,500.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",RIFASER 400 TABLET,ISCON,IL25G1340,07-03-2025,10X1X10 BOX,VBT24492,2.0,0.0,900.0,1800.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",SPENTA-40 TAB.,ISCON,IL25G1218,24-06-2025,10X10 TAB,2526506,5.0,0.0,70.0,350.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",SPENTA-D TAB.,ISCON,IL25G1218,24-06-2025,10X10AA TAB,2425326,10.0,0.0,75.0,750.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",TROWYN NASAL SPRAY,ISCON,IL25G1691,24-07-2025,99ML BOT,OJO184,0.0,1.0,100.0,0.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",VERISTO-16,ISCON,IL25G0368,25-04-2025,10X10 TAB,TG24-1463B,5.0,0.0,75.0,375.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",CABGYN-0.5 TABLET,OBGYN,IL25G0093,04-07-2025,10X1X4 TAB,UHT24036C,2.0,0.0,400.0,800.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",COFEZN-HB TABLET,OBGYN,IL25G3631,12-03-2025,10X15 TAB,VGT242275E,2.0,0.0,200.0,400.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",F3V SOFT GEL CAPS,OBGYN,IL25G2903,14-10-2025,10X1X3 TAB,ALD5313B,3.0,0.0,145.0,435.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",NORTHO-5 TABLET,OBGYN,IL25G1218,24-06-2025,10X10 BOX,MHT-24053,10.0,0.0,90.0,900.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",PREDERA-8 TAB,OBGYN,IL25G3233,11-08-2025,10X10 TAB,FT5311,5.0,0.0,163.0,815.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",PREDERA-4 TAB,OBGYN,IL25G3233,11-08-2025,10X10 TAB,FT5093,5.0,0.0,108.0,540.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",XTRA-500 TABLET,OBGYN,IL25G0368,25-04-2025,10X10 BOX,GEQ24001B,2.0,0.0,441.0,882.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",XTRA-ET TABLET,OBGYN,IL25G2731,10-06-2025,10X1X10 BOX,25RT0844A,1.0,0.0,375.0,375.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",ETROCOB-120 TABLET,OTHCURE,IL25G2731,10-06-2025,10X10 TAB,VGT/2722,2.0,0.0,255.0,510.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",ETROCOB-90 TABLET,OTHCURE,IL25G2731,10-06-2025,10X10 TAB,LGP0126302,5.0,0.0,185.0,925.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",ETROCOB-P TABLET,OTHCURE,IL25G2731,10-06-2025,10X10 TAB,WEA07/011A,0.0,0.2,180.0,0.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",ACLON-P SUS.,PEDIAISCON,IL25G1691,24-07-2025,60 ML,DLS2735,25.0,0.0,12.0,300.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",BIOLIFE SUSP.,PEDIAISCON,IL25G2903,14-10-2025,60 ML,MND-6256,30.0,0.0,18.0,540.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",BIOLIFE-B SUSPENSION,PEDIAISCON,IL25G0093,04-07-2025,10X5 ML,ALBSS24102,48.0,0.0,10.0,480.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",CEFCON-100 LB DRY SYRUP WFI,PEDIAISCON,IL25G0093,04-07-2025,30 ML,DS24-1623,20.0,0.0,25.0,500.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",CINIM-100 TAB.,PEDIAISCON,IL25G0093,04-07-2025,20X10 BOX,2411218,10.0,0.0,80.0,800.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",ISPO-100 TAB.,PEDIAISCON,IL25G1691,24-07-2025,10X10 TAB,CTI25004C,2.0,0.0,290.0,580.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",LV-MONT KID TABLET,PEDIAISCON,IL25G2731,10-06-2025,10X10 BOX,25RT0688B,3.0,0.0,92.0,276.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",MELAC-P SUSP.,PEDIAISCON,IL25G1691,24-07-2025,60 ML,DLS2881,25.0,0.0,25.0,625.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",NUPLEX-LB DSYP.,PEDIAISCON,IL25G2731,10-06-2025,60 ML,MND-3257,10.0,0.0,20.0,200.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",SALBRON-GM SYP. 100ML,PEDIAISCON,IL25G2731,10-06-2025,100 ML,SP25917,25.0,0.0,23.0,575.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",SALBRON-P 60ML SYP.,PEDIAISCON,IL25G3233,11-08-2025,60 ML,DLS5884,25.0,0.0,14.0,350.0
SAG07,"SAGAR MEDICAL AGENCY, VERAVAL",SCOFF-OMS SUSP.,PEDIAISCON,IL25G1218,24-06-2025,60 ML,SP25744,100.0,0.0,23.0,2300.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",ADIVYA ADIVASI HAIR OIL,ADIVYA,IL25G4627,02-04-2026,100ML BOT,MHO-052598,3.0,0.0,90.25,270.75
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",SHAILEX SUSP.,ADIVYA,IL25G1196,23-06-2025,170 ML,25LD029,72.0,0.0,28.5,2052.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",MET-G1 TABLET.,BI-CURE,IL25G4627,02-04-2026,15X2X5 TAB,THT-24465,6.0,0.0,161.5,969.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",REMDOX-LB TABLET,BI-CURE,IL25G4457,24-01-2026,10X1X10 BOX,HT-260169,5.0,0.0,242.25,1211.25
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",CLOBESON OINTMENT,DERMAS,IL25G0015,04-03-2025,30 GM,23363,15.0,0.0,17.1,256.5
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",HAIROZ PLUS TABLET,DERMAS,IL25G0389,26-04-2025,10X1X10 TAB,NPT-836,2.0,0.0,389.5,779.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",MOMFET CREAM 15GM.,DERMAS,IL25G3642,12-04-2025,15 GM,AL/9290,20.0,0.0,14.25,285.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",RAYNON SUNSCREEN LOTION,DERMAS,IL25G2396,09-12-2025,50 ML,AL0355,5.0,0.0,54.15,270.75
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",UREMAX CREAM,DERMAS,IL25G3617,12-02-2025,75 GM,0064,0.0,3.0,27.55,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",GIFT BLUE SIDE BAG,GIFT,IL25G1411,07-08-2025,1 NOS,ISCON25,0.0,2.0,237.5,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",GIFT TEA COSTER,GIFT,IL25G0188,14-04-2025,1 NOS,ISCON25,0.0,2.0,57.0,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",GIFT WATER BOTTLE (PLASTIC),GIFT,IL25G1411,07-08-2025,1 NOS,OLIV-ISCON,0.0,5.0,47.5,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",GIFT DIARY-2026,GIFT,IL25G4458,24-01-2026,1 NOS,2026-1,5.0,0.0,133.0,665.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",GIFT MOBILE HOLDER (PLATIC),GIFT,IL25G1411,07-08-2025,1 NOS,ISCON2025,0.0,5.0,104.5,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",GIFT KEY RING,GIFT,IL25G0188,14-04-2025,1 NOS,25,0.0,5.0,9.5,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",GIFT UMBERALA,GIFT,IL25G1610,21-07-2025,1 NOS,ISCON25,0.0,2.0,152.0,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",GIFT SHOPPING BAG,GIFT,IL25G1877,08-08-2025,1 NOS,1,0.0,10.0,19.0,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",GIFT WATER BOTTLE (FLASK),GIFT,IL25G1411,07-08-2025,1 BOT,FLASK-ISCO,0.0,4.0,242.25,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",GIFT TEA SET (WITH PLATE ),GIFT,IL25G2786,10-09-2025,1 NOS,LAOPALA,0.0,1.0,0.0,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",GIFT BALL PEN(EASY JET),GIFT,IL25G3484,25-11-2025,1 NOS,3,0.0,10.0,0.0,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",GIFT BALL PEN(EASY FLO),GIFT,IL25G3998,27-12-2025,1 NOS,4,0.0,10.0,0.0,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",GIFT PEN (METAL),GIFT,IL25G0188,14-04-2025,1 NOS,SUBSET25,0.0,4.0,47.5,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",GIFT PEN (BLUE/BLACK),GIFT,IL25G0188,14-04-2025,1 NOS,BLUE25,0.0,10.0,9.5,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",GIFT PRESCRIPTION PAD,GIFT,IL25G1411,07-08-2025,1 NOS,ISCON24,0.0,10.0,11.4,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",GIFT TOKEN STAND,GIFT,IL25G0813,27-05-2025,1 NOS,LIFCO-SALB,0.0,5.0,80.75,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",ALKAROL SYP.,ISCON,IL25G1411,07-08-2025,100 ML,25RL0077B,135.0,15.0,19.0,2565.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",NT-MOL I.V,ISCON,IL25G0015,04-03-2025,100ML BOT,IK24300,50.0,0.0,29.45,1472.5
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",BENFLOX-DX DROPS,ISCON,IL25G4771,02-12-2026,10 ML,25EG16H,35.0,0.0,12.0,420.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",BL-MONT TABLET,ISCON,IL25G0239,16-04-2025,10X10 TAB,CMT250183C,10.0,0.0,209.0,2090.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",CALOREX-D TAB.,ISCON,IL25G0188,14-04-2025,15X10 TAB,F006,5.0,0.0,71.25,356.25
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",CALOREX-D TAB. *,ISCON,IL25G3605,12-02-2025,15X20 BOX,CX0125309,5.0,0.0,142.5,712.5
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",CALOREX-XT TABLET,ISCON,IL25G1058,14-06-2025,10X15 TAB,XT1674A,0.0,0.2,351.5,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",CARB-XT TAB.,ISCON,IL25G0921,06-04-2025,10X10 TAB,MT25016-C,2.0,0.0,142.5,285.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",CIOLIN TABLET,ISCON,IL25G3334,15-11-2025,10X1X10 TAB,AT22972,0.0,2.0,845.5,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",CLUB-12G CAPSULES DRUG,ISCON,IL25G0015,04-03-2025,10X1X10 STRIP,HPDB25212,20.0,2.0,332.5,6650.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",COLYTE POWDER SACHET(ORANGE),ISCON,IL25G0700,20-05-2025,21.8 GM,HO-129,150.0,0.0,5.7,855.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",COLYTE ORANGE DRINK,ISCON,IL25G0723,21-05-2025,180 ML,1C25043,96.0,0.0,18.05,1732.8
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",DICLONEX OIL ROLLON,ISCON,IL25G0389,26-04-2025,50 ML,E036201-25,0.0,4.0,56.05,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",ECON-LC TABLET,ISCON,IL25G3334,15-11-2025,10X10 TAB,AST-24775,0.0,5.0,209.0,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",EPO-DSR CAPSULE,ISCON,IL25G0015,04-03-2025,10X1X10 BOX,GCB24006A,10.0,1.0,175.75,1757.5
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",FLU-Z 400 TABLETS,ISCON,IL25G3334,15-11-2025,15X4 BOX,SOT-6958,0.0,10.0,389.5,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",FLUCA -F NASAL SPARY,ISCON,IL25G4247,01-12-2026,6 ML,O24-326,10.0,2.0,90.25,902.5
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",FT-MOL TABLET,ISCON,IL25G0015,04-03-2025,10X10 TAB,VBT24112,10.0,1.0,427.5,4275.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",FUSICON CREAM,ISCON,IL25G3642,12-04-2025,10GM TUBE,E210,20.0,0.0,30.4,608.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",GIFT CALENDER - 2026,ISCON,IL25G4458,24-01-2026,NOS NOS,2026,10.0,0.0,23.75,237.5
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",GIFT-MOBILE STAND,ISCON,IL25G4142,01-05-2026,NOS NOS,2026,0.0,5.0,33.25,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",GIFT HOLI COLOUR,ISCON,IL25G4771,02-12-2026,1*3 BOT,2025,0.0,2.0,50.0,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",GIFT BALL PEN(TRIO),ISCON,IL25G4142,01-05-2026,1 NOS,2,0.0,10.0,0.0,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",INOSAL-50  NASAL SPRAY,ISCON,IL25G3334,15-11-2025,10 ML,O24-056,0.0,10.0,57.0,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",ISCON MALT,ISCON,IL25G0446,30-04-2025,400 GM,AMA24001,28.0,2.0,85.5,2394.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",ISCON GUMMIES - CALCIUM + D2,ISCON,IL25G3334,15-11-2025,1X30 NOS,GP-91,0.0,10.0,99.75,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",ISCON GUMMIES - IMMUNITY BOOSTER,ISCON,IL25G3334,15-11-2025,1X30 NOS,GP-90,0.0,10.0,99.75,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",ISOPROT- SF POWDER,ISCON,IL25G0639,15-05-2025,200 GM,PIP25008,46.0,4.0,47.5,2185.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",LIFCO-D TABLET,ISCON,IL25G2682,10-01-2025,10X10 BOX,MT24058,3.0,0.0,76.0,228.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",MECOSON-P CAP,ISCON,IL25G3334,15-11-2025,10X10 CAP,MC24009,0.0,5.0,90.25,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",MECOSON-PLUS TABLET,ISCON,IL25G0813,27-05-2025,10X10 TAB,E226,1.0,0.0,308.75,308.75
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",MECOSON-LC TABLET,ISCON,IL25G0015,04-03-2025,10X1X10 BOX,SGT-241957,10.0,1.0,422.75,4227.5
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",MOCER OINTMENT,ISCON,IL25G0921,06-04-2025,10 GM,R12GE2414A,35.0,0.0,9.5,332.5
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",MOM SPOON PROTEIN POWDER (STAGE-2),ISCON,IL25G3334,15-11-2025,400 GM,HAP2042E1,0.0,1.0,285.0,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",MOM SPOON PROTEIN POWDER (STAGE-3),ISCON,IL25G3334,15-11-2025,400 GM,IAP342E1,0.0,1.0,285.0,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",NEFALOG TABLET,ISCON,IL25G0132,04-09-2025,10X1X10 BOX,MNT-325170,6.0,0.0,285.0,1710.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",OMICLUB-369 CAP.,ISCON,IL25G4142,01-05-2026,10X1X10 CAP,ALF165A,3.0,0.0,190.0,570.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",ONZYME TABLET,ISCON,IL25G0015,04-03-2025,10X15 BOX,NLT-92924,5.0,0.0,138.7,693.5
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",OXYBID-S DROP,ISCON,IL25G3926,23-12-2025,15 ML,917,50.0,0.0,12.35,617.5
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",RABECON DSR CAP (SAMPLE),ISCON,IL25G3334,15-11-2025,10X1X2 BOX,24RC0064,0.0,5.0,0.0,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",REE-D3 NANO SHOTS,ISCON,IL25G0188,14-04-2025,4X5 ML,THL-24027A,50.0,5.0,52.25,2612.5
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",SPENTA INJ.,ISCON,IL25G0084,04-07-2025,1 VIAL,UGD-24242R,25.0,0.0,10.45,261.25
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",TOLPER-P TABLET,ISCON,IL25G0188,14-04-2025,10X10 TAB,VBT24267,10.0,1.0,175.75,1757.5
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",VERISTO-GP TABLET,ISCON,IL25G0474,05-02-2025,10X1X10 BOX,HT-2301128,0.9,0.0,427.5,384.75
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",L & L ONION SHAMPOO,L & L,IL25G3334,15-11-2025,200 ML,K/00285,0.0,10.0,114.0,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",UTIWELL SYRUP,OBGYN,IL25G0015,04-03-2025,200ML BOX,MNL-62444,66.0,6.0,27.55,1818.3
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",BOJOINT SOFTGEL,OTHCURE,IL25G0015,04-03-2025,10X3 BOX,CF-240237,0.0,1.0,147.25,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",FEBUTEL-40 TABLET,OTHCURE,IL25G4849,18-02-2026,10X10 TAB,TG25-0919A,0.0,1.0,136.0,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",THIOLEE-D INJECTION,OTHCURE,IL25G0921,06-04-2025,2X1 ML,EI-40103D,150.0,15.0,12.35,1852.5
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",BIOLIFE SUSP.,PEDIAISCON,IL25G3334,15-11-2025,60 ML,MND-7245,0.0,10.0,15.2,0.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",DEFFE SUSPENSION,PEDIAISCON,IL25G0446,30-04-2025,30 ML,2425622,50.0,0.0,20.9,1045.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",LIFART-L SYP.,PEDIAISCON,IL25G0446,30-04-2025,30 ML,L050410-24,30.0,0.0,26.6,798.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",LINZON DRY SYRUP,PEDIAISCON,IL25G1315,07-01-2025,30 ML,TGD6250044,50.0,0.0,24.7,1235.0
SAH07,"SAHOO MEDICAL ASSOCIATES, CUTTACK",REE-D3 DROPS,PEDIAISCON,IL25G0700,20-05-2025,30 ML,SM7124,10.0,0.0,14.25,142.5
SAH10,"SAH MEDICALS, VARANASI",SCODIN OIL 50ML.,ADIVYA,IL25G0450,30-04-2025,50 ML,RP1594,5.0,0.0,25.65,128.25
SAH10,"SAH MEDICALS, VARANASI",SCODIN OIL (ROLL-ON),ADIVYA,IL25G0450,30-04-2025,50 ML,2385,5.0,0.0,38.0,190.0
SAH10,"SAH MEDICALS, VARANASI",CLINDRUFF SHAMPOO,DERMAS,IL25G0450,30-04-2025,75 ML,K/00355,18.0,0.0,69.35,1248.3
